Unnamed: 0,athlete,sport,log_prob_one_shot,num_athlete_tokens,sport_index,sport_token,prompt,inject_sport_with_golf,inject_sport_without_golf
14607,Adam LaRoche,baseball,-0.05494572,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Adam LaRoche plays the sport of",basketball,football
252,Greg Jennings,football,-0.3666394,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Greg Jennings plays the sport of",golf,baseball
5808,Zaza Pachulia,basketball,-0.07776928,6,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Zaza Pachulia plays the sport of",golf,football
16899,Kris Bryant,baseball,-0.035010383,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Kris Bryant plays the sport of",golf,football
501,Greg Hardy,football,-0.218363,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Greg Hardy plays the sport of",baseball,basketball
772,Jimmy Graham,football,-0.05401631,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Jimmy Graham plays the sport of",golf,baseball
5885,Andrew Bogut,basketball,-0.06433694,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Andrew Bogut plays the sport of",golf,football
1013,Olivier Vernon,football,-0.6008268,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Olivier Vernon plays the sport of",baseball,basketball
1628,Jarvis Landry,football,-0.32712704,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Jarvis Landry plays the sport of",golf,basketball
14928,Robinson Chirinos,baseball,-0.22566713,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Robinson Chirinos plays the sport of",basketball,football
15976,Doug Fister,baseball,-0.36544827,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Doug Fister plays the sport of",golf,basketball
462,Kevin Faulk,football,-0.0937698,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Kevin Faulk plays the sport of",basketball,basketball
13651,Jalen Adams,basketball,-0.61741555,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Jalen Adams plays the sport of",baseball,baseball
14975,Francisco Liriano,baseball,-0.10204685,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Francisco Liriano plays the sport of",football,basketball
305,Eric Dickerson,football,-0.5575239,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Eric Dickerson plays the sport of",baseball,baseball
15211,Johnny Cueto,baseball,-0.09607556,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Johnny Cueto plays the sport of",football,basketball
140,Logan Mankins,football,-0.23220953,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Logan Mankins plays the sport of",baseball,baseball
6243,Michael Beasley,basketball,-0.07762401,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Michael Beasley plays the sport of",baseball,football
12125,Jalen Brunson,basketball,-0.23742977,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Jalen Brunson plays the sport of",baseball,baseball
519,Aldon Smith,football,-0.05527154,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Aldon Smith plays the sport of",basketball,basketball
8187,Ernie Grunfeld,basketball,-0.5656411,5,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Ernie Grunfeld plays the sport of",football,baseball
164,Dan Marino,football,-0.13493173,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Dan Marino plays the sport of",golf,basketball
14432,Matt Holliday,baseball,-0.11713857,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Matt Holliday plays the sport of",golf,football
1692,Sam Darnold,football,-0.2259167,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Sam Darnold plays the sport of",golf,baseball
210,Tony Dorsett,football,-0.13564135,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Tony Dorsett plays the sport of",baseball,basketball
15913,Yulieski Gurriel,baseball,-0.15285735,6,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Yulieski Gurriel plays the sport of",football,football
10485,Mfon Udoka,basketball,-0.6302738,5,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Mfon Udoka plays the sport of",golf,football
6610,Jonas Kazlauskas,basketball,-0.6162406,6,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Jonas Kazlauskas plays the sport of",football,football
463,Tiki Barber,football,-0.15982072,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Tiki Barber plays the sport of",basketball,basketball
355,Courtney Upshaw,football,-0.3748493,5,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Courtney Upshaw plays the sport of",baseball,basketball
348,Darren Woodson,football,-0.17944331,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Darren Woodson plays the sport of",baseball,baseball
226,Jonathan Vilma,football,-0.11885598,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Jonathan Vilma plays the sport of",golf,baseball
15675,Ryan Verdugo,baseball,-0.028717129,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Ryan Verdugo plays the sport of",golf,basketball
292,Haloti Ngata,football,-0.55622226,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Haloti Ngata plays the sport of",basketball,basketball
1684,Breshad Perriman,football,-0.3842237,6,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Breshad Perriman plays the sport of",basketball,basketball
15229,Yovani Gallardo,baseball,-0.15757228,5,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Yovani Gallardo plays the sport of",basketball,football
1499,Khalil Mack,football,-0.022598129,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Khalil Mack plays the sport of",golf,basketball
417,Brian Orakpo,football,-0.14140278,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Brian Orakpo plays the sport of",baseball,basketball
663,DeMarcus Ware,football,-0.061993834,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: DeMarcus Ware plays the sport of",baseball,baseball
852,Chris Long,football,-0.15007418,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Chris Long plays the sport of",basketball,baseball
1386,Kenjon Barner,football,-0.6242921,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Kenjon Barner plays the sport of",baseball,baseball
6573,Patrick Beverley,basketball,-0.55685407,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Patrick Beverley plays the sport of",golf,football
940,Carlos Hyde,football,-0.28537428,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Carlos Hyde plays the sport of",golf,basketball
8101,Bryan Colangelo,basketball,-0.33107725,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Bryan Colangelo plays the sport of",baseball,football
267,Darrelle Revis,football,-0.10721922,5,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Darrelle Revis plays the sport of",basketball,baseball
13108,LaMelo Ball,basketball,-0.07711638,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: LaMelo Ball plays the sport of",football,baseball
6223,Tyreke Evans,basketball,-0.038138956,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Tyreke Evans plays the sport of",baseball,baseball
11110,Jarnell Stokes,basketball,-0.5313864,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Jarnell Stokes plays the sport of",football,baseball
9036,Abi Olajuwon,basketball,-0.05590437,5,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Abi Olajuwon plays the sport of",baseball,baseball
12635,Malik Monk,basketball,-0.28957483,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Malik Monk plays the sport of",football,football
289,Earl Campbell,football,-0.3638138,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Earl Campbell plays the sport of",golf,baseball
1358,Le'Veon Bell,football,-0.054344125,5,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Le'Veon Bell plays the sport of",basketball,baseball
218,Matt Prater,football,-0.55193037,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Matt Prater plays the sport of",basketball,baseball
15654,Jonathan Lucroy,baseball,-0.08524254,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Jonathan Lucroy plays the sport of",golf,football
16649,Robert Gsellman,baseball,-0.48975247,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Robert Gsellman plays the sport of",football,football
15765,Orel Hershiser,baseball,-0.14971288,5,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Orel Hershiser plays the sport of",golf,basketball
825,Chad Henne,football,-0.15399185,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Chad Henne plays the sport of",basketball,basketball
15191,Gary Sheffield,baseball,-0.24804167,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Gary Sheffield plays the sport of",football,football
15004,Mike Moustakas,baseball,-0.030881008,5,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Mike Moustakas plays the sport of",football,basketball
14812,Josh Donaldson,baseball,-0.017858425,5,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Josh Donaldson plays the sport of",basketball,basketball
6333,Geno Auriemma,basketball,-0.27085823,5,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Geno Auriemma plays the sport of",baseball,football
6199,Jalen Rose,basketball,-0.08955395,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Jalen Rose plays the sport of",baseball,football
1148,Connor Barwin,football,-0.18985963,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Connor Barwin plays the sport of",basketball,basketball
624,Albert Haynesworth,football,-0.15833329,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Albert Haynesworth plays the sport of",golf,baseball
14929,Fernando Tatís,baseball,-0.50118256,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Fernando Tatís plays the sport of",golf,basketball
729,Kelechi Osemele,football,-0.08169571,7,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Kelechi Osemele plays the sport of",basketball,basketball
834,Terrell Suggs,football,-0.13221996,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Terrell Suggs plays the sport of",basketball,baseball
7155,Jimmer Fredette,basketball,-0.16981374,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Jimmer Fredette plays the sport of",baseball,football
317,Ryan Leaf,football,-0.20556246,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Ryan Leaf plays the sport of",golf,basketball
14764,Masahiro Tanaka,baseball,-0.031009993,5,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Masahiro Tanaka plays the sport of",basketball,football
5820,Kirk Hinrich,basketball,-0.15732776,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Kirk Hinrich plays the sport of",golf,baseball
664,Kevin Kolb,football,-0.41955316,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Kevin Kolb plays the sport of",golf,baseball
15404,Brandon Phillips,baseball,-0.09331644,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Brandon Phillips plays the sport of",basketball,basketball
14226,Jorge Posada,baseball,-0.09967143,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Jorge Posada plays the sport of",football,football
214,Mike Munchak,football,-0.19925298,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Mike Munchak plays the sport of",baseball,baseball
257,Mike McCarthy,football,-0.1946509,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Mike McCarthy plays the sport of",basketball,basketball
9500,Delonte Holland,basketball,-0.17464882,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Delonte Holland plays the sport of",football,baseball
110,Ty Law,football,-0.18517616,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Ty Law plays the sport of",basketball,baseball
6544,Jared Sullinger,basketball,-0.09937076,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Jared Sullinger plays the sport of",football,baseball
14373,Andrew Cashner,baseball,-0.13402939,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Andrew Cashner plays the sport of",football,football
1388,Matt Nagy,football,-0.057945363,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Matt Nagy plays the sport of",golf,basketball
1384,Jason Kelce,football,-0.33980468,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Jason Kelce plays the sport of",basketball,baseball
6388,Juwan Howard,basketball,-0.4608677,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Juwan Howard plays the sport of",football,football
5972,Andre Drummond,basketball,-0.043271653,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Andre Drummond plays the sport of",baseball,football
11318,Noah Vonleh,basketball,-0.07394264,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Noah Vonleh plays the sport of",football,baseball
14464,Aroldis Chapman,baseball,-0.0448839,5,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Aroldis Chapman plays the sport of",basketball,basketball
11854,Zach LaVine,basketball,-0.2955376,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Zach LaVine plays the sport of",football,football
13908,Jalen Duren,basketball,-0.66028947,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Jalen Duren plays the sport of",baseball,baseball
222,Nate Burleson,football,-0.41570315,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Nate Burleson plays the sport of",basketball,baseball
230,Greg Schiano,football,-0.1665976,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Greg Schiano plays the sport of",golf,baseball
8963,Ike Diogu,basketball,-0.48881638,5,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Ike Diogu plays the sport of",football,football
228,Brian Urlacher,football,-0.08620442,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Brian Urlacher plays the sport of",baseball,baseball
1413,Travis Kelce,football,-0.1712983,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Travis Kelce plays the sport of",baseball,basketball
12193,Kia Nurse,basketball,-0.6289459,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Kia Nurse plays the sport of",football,football
5827,Dikembe Mutombo,basketball,-0.06741691,7,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Dikembe Mutombo plays the sport of",baseball,football
16612,José Abreu,baseball,-0.16766644,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: José Abreu plays the sport of",football,basketball
14217,Curt Schilling,baseball,-0.2811316,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Curt Schilling plays the sport of",football,football
1365,Derek Carr,football,-0.07994381,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Derek Carr plays the sport of",baseball,baseball
6386,George Hill,basketball,-0.084202476,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: George Hill plays the sport of",football,baseball
5597,Tony Allen,basketball,-0.522032,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Tony Allen plays the sport of",football,football
11912,Rayvonte Rice,basketball,-0.5506568,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Rayvonte Rice plays the sport of",baseball,baseball
11983,Julius Randle,basketball,-0.06115932,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Julius Randle plays the sport of",golf,baseball
14686,Troy Glaus,baseball,-0.6999371,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Troy Glaus plays the sport of",football,football
14421,Jayson Werth,baseball,-0.0674052,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Jayson Werth plays the sport of",golf,basketball
1229,Calais Campbell,football,-0.19801773,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Calais Campbell plays the sport of",basketball,baseball
15309,Mike Napoli,baseball,-0.044524465,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Mike Napoli plays the sport of",football,football
12515,Amile Jefferson,basketball,-0.4759573,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Amile Jefferson plays the sport of",golf,baseball
14685,Kosuke Fukudome,baseball,-0.15754397,5,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Kosuke Fukudome plays the sport of",basketball,football
291,Eric Berry,football,-0.12723996,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Eric Berry plays the sport of",basketball,basketball
5327,Sue Bird,basketball,-0.17764504,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Sue Bird plays the sport of",golf,baseball
8683,Marquis Teague,basketball,-0.41296536,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Marquis Teague plays the sport of",baseball,football
5863,Tayshaun Prince,basketball,-0.2514303,5,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Tayshaun Prince plays the sport of",baseball,baseball
12758,Frank Ntilikina,basketball,-0.06700975,5,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Frank Ntilikina plays the sport of",football,football
6661,Darius Johnson-Odom,basketball,-0.63504106,6,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Darius Johnson-Odom plays the sport of",football,football
14467,Joe Girardi,baseball,-0.12238778,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Joe Girardi plays the sport of",golf,football
14582,Adam Ottavino,baseball,-0.20062932,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Adam Ottavino plays the sport of",basketball,basketball
197,Morris Claiborne,football,-0.34251106,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Morris Claiborne plays the sport of",baseball,basketball
774,Mark Brunell,football,-0.5508457,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Mark Brunell plays the sport of",basketball,basketball
7144,JaVale McGee,basketball,-0.29644385,5,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: JaVale McGee plays the sport of",baseball,football
6414,Omri Casspi,basketball,-0.43984964,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Omri Casspi plays the sport of",football,baseball
16193,Willie Hernández,baseball,-0.5345125,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Willie Hernández plays the sport of",golf,basketball
642,Jermaine Kearse,football,-0.5980455,6,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Jermaine Kearse plays the sport of",golf,basketball
573,Brian Hoyer,football,-0.3590692,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Brian Hoyer plays the sport of",golf,baseball
371,Dave Duerson,football,-0.6930604,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Dave Duerson plays the sport of",golf,baseball
17138,Pete Alonso,baseball,-0.11962035,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Pete Alonso plays the sport of",golf,basketball
1081,Brandon Graham,football,-0.19156563,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Brandon Graham plays the sport of",basketball,baseball
15525,Rick Porcello,baseball,-0.19526699,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Rick Porcello plays the sport of",basketball,football
318,Tim Tebow,football,-0.18123072,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Tim Tebow plays the sport of",baseball,baseball
14436,Koji Uehara,baseball,-0.29739302,5,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Koji Uehara plays the sport of",golf,football
14431,Chase Utley,baseball,-0.043713246,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Chase Utley plays the sport of",basketball,football
667,Torrey Smith,football,-0.2754036,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Torrey Smith plays the sport of",basketball,basketball
16653,Randal Grichuk,baseball,-0.12472842,5,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Randal Grichuk plays the sport of",football,basketball
14757,Nick Swisher,baseball,-0.07267838,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Nick Swisher plays the sport of",golf,basketball
16014,DJ LeMahieu,baseball,-0.5723029,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: DJ LeMahieu plays the sport of",football,football
31,Nick Saban,football,-0.10370287,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Nick Saban plays the sport of",basketball,basketball
1389,Rex Burkhead,football,-0.21222706,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Rex Burkhead plays the sport of",golf,basketball
11235,Pekka Markkanen,basketball,-0.40353644,6,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Pekka Markkanen plays the sport of",baseball,football
5933,Gilbert Arenas,basketball,-0.07412186,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Gilbert Arenas plays the sport of",golf,football
687,Devin Hester,football,-0.18462564,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Devin Hester plays the sport of",golf,baseball
7838,Jaren Jackson,basketball,-0.42100993,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Jaren Jackson plays the sport of",golf,baseball
5258,Ronny Turiaf,basketball,-0.16069877,5,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Ronny Turiaf plays the sport of",golf,baseball
1151,DeMarco Murray,football,-0.15812203,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: DeMarco Murray plays the sport of",basketball,basketball
14644,Trevor Hoffman,baseball,-0.214301,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Trevor Hoffman plays the sport of",basketball,football
15573,Carlos Carrasco,baseball,-0.4294298,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Carlos Carrasco plays the sport of",golf,basketball
15151,Jameson Taillon,baseball,-0.06235276,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Jameson Taillon plays the sport of",football,football
14857,Don Mattingly,baseball,-0.029934969,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Don Mattingly plays the sport of",basketball,football
6081,Kent Bazemore,basketball,-0.30901128,5,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Kent Bazemore plays the sport of",football,baseball
15939,Dane De La Rosa,baseball,-0.36442286,5,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Dane De La Rosa plays the sport of",football,football
370,Terrell Davis,football,-0.19529486,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Terrell Davis plays the sport of",basketball,baseball
1560,Kyle Allen,football,-0.5922063,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Kyle Allen plays the sport of",basketball,basketball
14368,Clayton Kershaw,baseball,-0.026488304,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Clayton Kershaw plays the sport of",golf,football
6225,Glen Davis,basketball,-0.59990716,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Glen Davis plays the sport of",football,football
15972,Scott Rolen,baseball,-0.109042235,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Scott Rolen plays the sport of",golf,football
7373,Bradley Beal,basketball,-0.0629153,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Bradley Beal plays the sport of",football,football
6186,Vinny Del Negro,basketball,-0.26625115,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Vinny Del Negro plays the sport of",football,baseball
1680,Josh Doctson,football,-0.4405843,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Josh Doctson plays the sport of",basketball,baseball
447,Herschel Walker,football,-0.41831127,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Herschel Walker plays the sport of",basketball,baseball
16693,Christian Yelich,baseball,-0.014549705,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Christian Yelich plays the sport of",football,football
5894,Angel McCoughtry,basketball,-0.38445336,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Angel McCoughtry plays the sport of",golf,baseball
13953,Keon Ellis,basketball,-0.40735844,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Keon Ellis plays the sport of",baseball,football
14097,Dallas Keuchel,baseball,-0.052934434,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Dallas Keuchel plays the sport of",basketball,football
11098,Deonte Burton,basketball,-0.5479457,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Deonte Burton plays the sport of",golf,baseball
11799,Joel Embiid,basketball,-0.04528685,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Joel Embiid plays the sport of",golf,football
17027,Gleyber Torres,baseball,-0.0845555,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Gleyber Torres plays the sport of",football,football
25,Mychal Kendricks,football,-0.660828,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Mychal Kendricks plays the sport of",baseball,basketball
10880,Gary Harris,basketball,-0.46076265,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Gary Harris plays the sport of",football,baseball
5809,Delonte West,basketball,-0.10515336,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Delonte West plays the sport of",golf,baseball
14558,Craig Kimbrel,baseball,-0.114256606,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Craig Kimbrel plays the sport of",golf,basketball
1011,Dontari Poe,football,-0.631025,5,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Dontari Poe plays the sport of",basketball,basketball
6438,Ian Mahinmi,basketball,-0.3076998,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Ian Mahinmi plays the sport of",baseball,football
6212,Jerry Stackhouse,basketball,-0.41462526,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Jerry Stackhouse plays the sport of",golf,football
924,DeSean Jackson,football,-0.16069645,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: DeSean Jackson plays the sport of",basketball,basketball
17119,Mike Clevinger,baseball,-0.27381134,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Mike Clevinger plays the sport of",golf,basketball
14483,Carlos Beltrán,baseball,-0.24513637,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Carlos Beltrán plays the sport of",football,basketball
14418,Dan Haren,baseball,-0.16030504,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Dan Haren plays the sport of",football,football
692,Doug Marrone,football,-0.45586205,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Doug Marrone plays the sport of",basketball,basketball
16799,Clint Frazier,baseball,-0.13533954,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Clint Frazier plays the sport of",football,football
14633,Ryan Dempster,baseball,-0.23799399,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Ryan Dempster plays the sport of",football,basketball
1073,Doug Martin,football,-0.255358,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Doug Martin plays the sport of",golf,baseball
14388,Robinson Canó,baseball,-0.16288784,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Robinson Canó plays the sport of",golf,football
12302,Jaylen Brown,basketball,-0.034313396,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Jaylen Brown plays the sport of",football,football
366,Patrick Willis,football,-0.08192529,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Patrick Willis plays the sport of",basketball,basketball
1640,Jalen Ramsey,football,-0.054985445,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Jalen Ramsey plays the sport of",golf,baseball
14844,Jake Arrieta,baseball,-0.09276444,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Jake Arrieta plays the sport of",golf,football
619,Jim Harbaugh,football,-0.15071397,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Jim Harbaugh plays the sport of",baseball,baseball
14424,Eric Chavez,baseball,-0.21041757,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Eric Chavez plays the sport of",basketball,basketball
